date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202142,SG,65+,833,altersklasse_covid19,age_group_vacc_strategy,95988,163578,0.87,170.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.086,8.6
202143,SG,65+,561,altersklasse_covid19,age_group_vacc_strategy,95988,164139,0.58,171,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.093,9.3
202052,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202121,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,SH,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,3053,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,SH,12 - 15,196,altersklasse_covid19,age_group_vacc_strategy,3053,196,6.42,6.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.054,5.4
202127,SH,12 - 15,95,altersklasse_covid19,age_group_vacc_strategy,3053,291,3.11,9.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.017,1.7000000000000002
202128,SH,12 - 15,54,altersklasse_covid19,age_group_vacc_strategy,3053,345,1.77,11.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.016,1.6
202129,SH,12 - 15,31,altersklasse_covid19,age_group_vacc_strategy,3053,376,1.02,12.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.012,1.2
202130,SH,12 - 15,175,altersklasse_covid19,age_group_vacc_strategy,3053,551,5.73,18.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.12,12
202131,SH,12 - 15,127,altersklasse_covid19,age_group_vacc_strategy,3053,678,4.16,22.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.102,10.2
202132,SH,12 - 15,154,altersklasse_covid19,age_group_vacc_strategy,3053,832,5.04,27.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.107,10.7
202133,SH,12 - 15,159,altersklasse_covid19,age_group_vacc_strategy,3053,991,5.21,32.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.105,10.5
202134,SH,12 - 15,176,altersklasse_covid19,age_group_vacc_strategy,3053,1167,5.76,38.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.11,11
202135,SH,12 - 15,158,altersklasse_covid19,age_group_vacc_strategy,3053,1325,5.18,43.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.103,10.299999999999999
202136,SH,12 - 15,123,altersklasse_covid19,age_group_vacc_strategy,3053,1448,4.03,47.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.064,6.4
202137,SH,12 - 15,161,altersklasse_covid19,age_group_vacc_strategy,3053,1609,5.27,52.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.071,7.1
202138,SH,12 - 15,189,altersklasse_covid19,age_group_vacc_strategy,3053,1798,6.19,58.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.097,9.700000000000001
202139,SH,12 - 15,161,altersklasse_covid19,age_group_vacc_strategy,3053,1959,5.27,64.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.095,9.5
202140,SH,12 - 15,99,altersklasse_covid19,age_group_vacc_strategy,3053,2058,3.24,67.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.069,6.9
202141,SH,12 - 15,61,altersklasse_covid19,age_group_vacc_strategy,3053,2119,2,69.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.034,3.4000000000000004
202142,SH,12 - 15,102,altersklasse_covid19,age_group_vacc_strategy,3053,2221,3.34,72.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.067,6.7
202143,SH,12 - 15,56,altersklasse_covid19,age_group_vacc_strategy,3053,2277,1.83,74.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.056,5.6000000000000005
202052,SH,16 - 64,0,altersklasse_covid19,age_group_vacc_strategy,52666,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,16 - 64,76,altersklasse_covid19,age_group_vacc_strategy,52666,76,0.14,0.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.673,67.30000000000001
202101,SH,16 - 64,883,altersklasse_covid19,age_group_vacc_strategy,52666,959,1.68,1.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.67,67
202102,SH,16 - 64,278,altersklasse_covid19,age_group_vacc_strategy,52666,1237,0.53,2.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.267,26.700000000000003
202103,SH,16 - 64,374,altersklasse_covid19,age_group_vacc_strategy,52666,1611,0.71,3.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.245,24.5
202104,SH,16 - 64,664,altersklasse_covid19,age_group_vacc_strategy,52666,2275,1.26,4.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.385,38.5
202105,SH,16 - 64,188,altersklasse_covid19,age_group_vacc_strategy,52666,2463,0.36,4.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.25,25
202106,SH,16 - 64,349,altersklasse_covid19,age_group_vacc_strategy,52666,2812,0.66,5.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.277,27.700000000000003
202107,SH,16 - 64,782,altersklasse_covid19,age_group_vacc_strategy,52666,3594,1.48,6.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.423,42.3
202108,SH,16 - 64,255,altersklasse_covid19,age_group_vacc_strategy,52666,3849,0.48,7.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.281,28.1
202109,SH,16 - 64,771,altersklasse_covid19,age_group_vacc_strategy,52666,4620,1.46,8.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.343,34.300000000000004
202110,SH,16 - 64,345,altersklasse_covid19,age_group_vacc_strategy,52666,4965,0.66,9.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.461,46.1
202111,SH,16 - 64,67,altersklasse_covid19,age_group_vacc_strategy,52666,5032,0.13,9.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.12,12
202112,SH,16 - 64,517,altersklasse_covid19,age_group_vacc_strategy,52666,5549,0.98,10.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.36,36
202113,SH,16 - 64,649,altersklasse_covid19,age_group_vacc_strategy,52666,6198,1.23,11.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.273,27.3
202114,SH,16 - 64,413,altersklasse_covid19,age_group_vacc_strategy,52666,6611,0.78,12.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.219,21.9
202115,SH,16 - 64,1160,altersklasse_covid19,age_group_vacc_strategy,52666,7771,2.2,14.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.281,28.1
202116,SH,16 - 64,1048,altersklasse_covid19,age_group_vacc_strategy,52666,8819,1.99,16.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.28,28.000000000000004
202117,SH,16 - 64,2484,altersklasse_covid19,age_group_vacc_strategy,52666,11303,4.72,21.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.594,59.4
202118,SH,16 - 64,2767,altersklasse_covid19,age_group_vacc_strategy,52666,14070,5.25,26.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.582,58.199999999999996
202119,SH,16 - 64,1675,altersklasse_covid19,age_group_vacc_strategy,52666,15745,3.18,29.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.354,35.4
202120,SH,16 - 64,2744,altersklasse_covid19,age_group_vacc_strategy,52666,18489,5.21,35.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202121,SH,16 - 64,4507,altersklasse_covid19,age_group_vacc_strategy,52666,22996,8.56,43.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.873,87.3
202122,SH,16 - 64,4925,altersklasse_covid19,age_group_vacc_strategy,52666,27921,9.35,53.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.846,84.6
202123,SH,16 - 64,5602,altersklasse_covid19,age_group_vacc_strategy,52666,33523,10.64,63.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.934,93.4
202124,SH,16 - 64,5140,altersklasse_covid19,age_group_vacc_strategy,52666,38663,9.76,73.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.918,91.8
202125,SH,16 - 64,3984,altersklasse_covid19,age_group_vacc_strategy,52666,42647,7.56,80.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.958,95.8
202126,SH,16 - 64,3278,altersklasse_covid19,age_group_vacc_strategy,52666,45925,6.22,87.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.896,89.60000000000001
202127,SH,16 - 64,5261,altersklasse_covid19,age_group_vacc_strategy,52666,51186,9.99,97.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.946,94.6
202128,SH,16 - 64,3094,altersklasse_covid19,age_group_vacc_strategy,52666,54280,5.87,103.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.934,93.4
202129,SH,16 - 64,2432,altersklasse_covid19,age_group_vacc_strategy,52666,56712,4.62,107.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.94,94
202130,SH,16 - 64,1187,altersklasse_covid19,age_group_vacc_strategy,52666,57899,2.25,109.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.815,81.5
202131,SH,16 - 64,1017,altersklasse_covid19,age_group_vacc_strategy,52666,58916,1.93,111.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.818,81.8
202132,SH,16 - 64,1169,altersklasse_covid19,age_group_vacc_strategy,52666,60085,2.22,114.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.811,81.10000000000001
202133,SH,16 - 64,1219,altersklasse_covid19,age_group_vacc_strategy,52666,61304,2.31,116.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.807,80.7
202134,SH,16 - 64,1255,altersklasse_covid19,age_group_vacc_strategy,52666,62559,2.38,118.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.786,78.60000000000001
202135,SH,16 - 64,1257,altersklasse_covid19,age_group_vacc_strategy,52666,63816,2.39,121.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.816,81.6
202136,SH,16 - 64,1649,altersklasse_covid19,age_group_vacc_strategy,52666,65465,3.13,124.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.859,85.9
202137,SH,16 - 64,1884,altersklasse_covid19,age_group_vacc_strategy,52666,67349,3.58,127.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.834,83.39999999999999
202138,SH,16 - 64,1578,altersklasse_covid19,age_group_vacc_strategy,52666,68927,3,130.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.808,80.80000000000001
202139,SH,16 - 64,1356,altersklasse_covid19,age_group_vacc_strategy,52666,70283,2.57,133.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.801,80.10000000000001
202140,SH,16 - 64,1237,altersklasse_covid19,age_group_vacc_strategy,52666,71520,2.35,135.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.864,86.4
202141,SH,16 - 64,1550,altersklasse_covid19,age_group_vacc_strategy,52666,73070,2.94,138.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.857,85.7
202142,SH,16 - 64,1289,altersklasse_covid19,age_group_vacc_strategy,52666,74359,2.45,141.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.845,84.5
202143,SH,16 - 64,771,altersklasse_covid19,age_group_vacc_strategy,52666,75130,1.46,142.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.776,77.60000000000001
202052,SH,65+,0,altersklasse_covid19,age_group_vacc_strategy,17960,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SH,65+,37,altersklasse_covid19,age_group_vacc_strategy,17960,37,0.21,0.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.327,32.7
202101,SH,65+,434,altersklasse_covid19,age_group_vacc_strategy,17960,471,2.42,2.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.33,33
202102,SH,65+,764,altersklasse_covid19,age_group_vacc_strategy,17960,1235,4.25,6.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.733,73.3
202103,SH,65+,1154,altersklasse_covid19,age_group_vacc_strategy,17960,2389,6.43,13.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.755,75.5
202104,SH,65+,1062,altersklasse_covid19,age_group_vacc_strategy,17960,3451,5.91,19.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.615,61.5
202105,SH,65+,564,altersklasse_covid19,age_group_vacc_strategy,17960,4015,3.14,22.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.75,75
202106,SH,65+,911,altersklasse_covid19,age_group_vacc_strategy,17960,4926,5.07,27.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.723,72.3
202107,SH,65+,1067,altersklasse_covid19,age_group_vacc_strategy,17960,5993,5.94,33.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.577,57.699999999999996
202108,SH,65+,651,altersklasse_covid19,age_group_vacc_strategy,17960,6644,3.62,36.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.719,71.89999999999999
202109,SH,65+,1475,altersklasse_covid19,age_group_vacc_strategy,17960,8119,8.21,45.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.657,65.7
202110,SH,65+,404,altersklasse_covid19,age_group_vacc_strategy,17960,8523,2.25,47.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.539,53.900000000000006
202111,SH,65+,493,altersklasse_covid19,age_group_vacc_strategy,17960,9016,2.74,50.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.88,88
202112,SH,65+,920,altersklasse_covid19,age_group_vacc_strategy,17960,9936,5.12,55.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.64,64
202113,SH,65+,1727,altersklasse_covid19,age_group_vacc_strategy,17960,11663,9.62,64.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.727,72.7
202114,SH,65+,1476,altersklasse_covid19,age_group_vacc_strategy,17960,13139,8.22,73.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.781,78.10000000000001
202115,SH,65+,2962,altersklasse_covid19,age_group_vacc_strategy,17960,16101,16.49,89.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.719,71.89999999999999
202116,SH,65+,2696,altersklasse_covid19,age_group_vacc_strategy,17960,18797,15.01,104.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.72,72
202117,SH,65+,1698,altersklasse_covid19,age_group_vacc_strategy,17960,20495,9.45,114.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.406,40.6
202118,SH,65+,1991,altersklasse_covid19,age_group_vacc_strategy,17960,22486,11.09,125.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.418,41.8
202119,SH,65+,3052,altersklasse_covid19,age_group_vacc_strategy,17960,25538,16.99,142.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.646,64.60000000000001
202120,SH,65+,2631,altersklasse_covid19,age_group_vacc_strategy,17960,28169,14.65,156.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.489,48.9
202121,SH,65+,653,altersklasse_covid19,age_group_vacc_strategy,17960,28822,3.64,160.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.127,12.7
202122,SH,65+,896,altersklasse_covid19,age_group_vacc_strategy,17960,29718,4.99,165.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.154,15.4
202123,SH,65+,398,altersklasse_covid19,age_group_vacc_strategy,17960,30116,2.22,167.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.066,6.6000000000000005
202124,SH,65+,459,altersklasse_covid19,age_group_vacc_strategy,17960,30575,2.56,170.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.082,8.200000000000001
202125,SH,65+,176,altersklasse_covid19,age_group_vacc_strategy,17960,30751,0.98,171.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.042,4.2
202126,SH,65+,185,altersklasse_covid19,age_group_vacc_strategy,17960,30936,1.03,172.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.051,5.1
202127,SH,65+,206,altersklasse_covid19,age_group_vacc_strategy,17960,31142,1.15,173.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.037,3.6999999999999997
202128,SH,65+,166,altersklasse_covid19,age_group_vacc_strategy,17960,31308,0.92,174.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.05,5
202129,SH,65+,125,altersklasse_covid19,age_group_vacc_strategy,17960,31433,0.7,175.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.048,4.8
202130,SH,65+,95,altersklasse_covid19,age_group_vacc_strategy,17960,31528,0.53,175.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.065,6.5
202131,SH,65+,100,altersklasse_covid19,age_group_vacc_strategy,17960,31628,0.56,176.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.08,8
202132,SH,65+,119,altersklasse_covid19,age_group_vacc_strategy,17960,31747,0.66,176.77,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.083,8.3
202133,SH,65+,132,altersklasse_covid19,age_group_vacc_strategy,17960,31879,0.73,177.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.087,8.7
202134,SH,65+,166,altersklasse_covid19,age_group_vacc_strategy,17960,32045,0.92,178.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.104,10.4
202135,SH,65+,125,altersklasse_covid19,age_group_vacc_strategy,17960,32170,0.7,179.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.081,8.1
202136,SH,65+,145,altersklasse_covid19,age_group_vacc_strategy,17960,32315,0.81,179.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.076,7.6
202137,SH,65+,213,altersklasse_covid19,age_group_vacc_strategy,17960,32528,1.19,181.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.094,9.4
202138,SH,65+,184,altersklasse_covid19,age_group_vacc_strategy,17960,32712,1.02,182.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.094,9.4
202139,SH,65+,175,altersklasse_covid19,age_group_vacc_strategy,17960,32887,0.97,183.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.103,10.299999999999999
202140,SH,65+,96,altersklasse_covid19,age_group_vacc_strategy,17960,32983,0.53,183.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.067,6.7
202141,SH,65+,196,altersklasse_covid19,age_group_vacc_strategy,17960,33179,1.09,184.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.108,10.8
202142,SH,65+,134,altersklasse_covid19,age_group_vacc_strategy,17960,33313,0.75,185.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.088,8.799999999999999
202143,SH,65+,165,altersklasse_covid19,age_group_vacc_strategy,17960,33478,0.92,186.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.166,16.6
202052,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,1,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,1,0,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,1,0,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,1,0,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,2,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,2,0,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,3,0.01,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,3,0,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,SO,12 - 15,0,altersklasse_covid19,age_group_vacc_strategy,10071,3,0,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,SO,12 - 15,1,altersklasse_covid19,age_group_vacc_strategy,10071,4,0.01,0.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
