geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
FR,202013,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,414,0,1,100,325496,3.69,5.53,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,6,1.85,100,0
GE,202013,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,702,0,1,100,506343,7.5,9.48,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,32,6.32,533.3,0
GL,202013,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,50,0,1,100,40851,2.45,2.45,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,1,2.45,NA,NA
GR,202013,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,160,0,1,100,200096,4.5,7.5,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,3,1.5,50,0
JU,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,56,0,NA,NA,73709,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,0,0,NA,NA
LU,202013,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,279,0,1,100,416347,1.2,1.44,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,4,0.96,400,0
NE,202013,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,294,0,1,100,175894,5.12,6.82,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,6,3.41,200,0
NW,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,NA,NA,43520,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,0,0,NA,NA
OW,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,NA,NA,38108,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,0,0,NA,NA
SG,202013,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,645,0,1,100,514504,0.97,0.97,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,5,0.97,NA,NA
SH,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,55,0,NA,NA,83107,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,0,0,NA,NA
SO,202013,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,244,0,1,100,277462,0.72,0.72,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,2,0.72,NA,NA
SZ,202013,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,186,0,1,100,162157,3.08,3.08,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,5,3.08,NA,NA
TG,202013,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,354,0,1,100,282909,0.71,0.71,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,2,0.71,NA,NA
TI,202013,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98,808,0,1,100,350986,14.82,27.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,14,3.99,36.8,0
UR,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,37,0,NA,NA,36819,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,0,0,NA,NA
VD,202013,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,872,0,1,100,814762,5.52,8.47,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,27,3.31,150,0
VS,202013,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,582,0,1,100,348503,4.59,6.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,11,3.16,220,0
ZG,202013,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,81,0,1,100,128794,0.78,0.78,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,1,0.78,NA,NA
ZH,202013,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,1126,0,1,100,1553423,0.97,1.35,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-13,10,0.65,200,0
AG,202014,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,559,0,1,100,694072,1.44,2.74,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,2,0.29,25,0
AI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,NA,NA
AR,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,1,100,55309,1.81,5.42,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,0
BE,202014,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,927,0,1,100,1043132,1.73,3.16,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,9,0.87,100,0
BL,202014,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,198,0,1,100,290969,3.44,6.53,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,4,1.38,66.7,0
BS,202014,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,189,0,1,100,196735,6.1,15.25,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,0
FL,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,1,100,39055,2.56,2.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,1,2.56,NA,NA
FR,202014,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,414,0,1,100,325496,6.76,12.29,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,10,3.07,83.3,0
GE,202014,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,702,0,1,100,506343,12.24,21.72,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,24,4.74,63.2,0
GL,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,50,0,1,100,40851,2.45,4.9,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,0
GR,202014,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,160,0,1,100,200096,8.5,15.99,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,8,4,88.9,0
JU,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,56,0,NA,NA,73709,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,NA,NA
LU,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,279,0,1,100,416347,0.72,2.16,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,-2,-0.48,-40,0
NE,202014,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,294,0,1,100,175894,3.98,10.8,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,-2,-1.14,-22.2,0
NW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17,0,NA,NA,43520,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,NA,NA
OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,NA,NA,38108,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,0,0,NA,NA
SG,202014,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,645,0,1,100,514504,1.17,2.14,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,1,0.2,20,0
SH,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,0,1,100,83107,1.2,1.2,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,1,1.2,NA,NA
SO,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,244,0,1,100,277462,0.36,1.08,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,-1,-0.36,-50,0
SZ,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,186,0,1,100,162157,0.62,3.7,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,-4,-2.46,-80,0
TG,202014,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,354,0,1,100,282909,2.12,2.83,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,4,1.41,200,0
TI,202014,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,178,808,0,1,100,350986,22.79,50.71,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,28,7.97,53.8,0
UR,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,37,0,1,100,36819,5.43,5.43,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,2,5.43,NA,NA
VD,202014,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,872,0,1,100,814762,8.59,17.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,25,3.07,55.6,0
VS,202014,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,582,0,1,100,348503,7.17,14.06,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,9,2.58,56.2,0
ZG,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,81,0,1,100,128794,1.55,2.33,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,1,0.77,100,0
ZH,202014,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,1126,0,1,100,1553423,1.8,3.15,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-14,13,0.83,86.7,0
AG,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,559,0,1,100,694072,1.01,3.75,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-3,-0.43,-30,0
AI,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,0,0,NA,NA
AR,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-1,-1.81,-100,NA
BE,202015,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,927,0,1,100,1043132,2.4,5.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,7,0.67,38.9,0
BL,202015,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,198,0,1,100,290969,1.72,8.25,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-5,-1.72,-50,0
BS,202015,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,189,0,1,100,196735,4.07,19.32,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-4,-2.03,-33.3,0
FL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-1,-2.56,-100,NA
FR,202015,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,414,0,1,100,325496,5.22,17.51,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-5,-1.54,-22.7,0
GE,202015,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,185,702,0,1,100,506343,14.81,36.54,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,13,2.57,21,0
GL,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,50,0,NA,NA,40851,0,4.9,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-1,-2.45,-100,NA
GR,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,160,0,1,100,200096,1,16.99,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-15,-7.5,-88.2,0
JU,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,56,0,1,100,73709,2.71,2.71,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,2,2.71,NA,NA
LU,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,279,0,1,100,416347,0.72,2.88,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,0,0,0,0
NE,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,294,0,1,100,175894,5.12,15.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,2,1.14,28.6,0
NW,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,1,100,43520,2.3,2.3,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,1,2.3,NA,NA
OW,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,NA,NA,38108,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,0,0,NA,NA
SG,202015,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,645,0,1,100,514504,1.94,4.08,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,4,0.77,66.7,0
SH,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,0,NA,NA,83107,0,1.2,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-1,-1.2,-100,NA
SO,202015,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,244,0,1,100,277462,1.44,2.52,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,3,1.08,300,0
SZ,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,186,0,1,100,162157,3.7,7.4,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,5,3.08,500,0
TG,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,354,0,1,100,282909,0.35,3.18,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-5,-1.77,-83.3,0
TI,202015,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,231,808,0,1,100,350986,15.1,65.81,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-27,-7.69,-33.8,0
UR,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,37,0,1,100,36819,5.43,10.86,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,0,0,0,0
VD,202015,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,192,872,0,1,100,814762,6.5,23.57,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-17,-2.09,-24.3,0
VS,202015,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,582,0,1,100,348503,8.9,22.96,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,6,1.73,24,0
ZG,202015,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,81,0,1,100,128794,1.55,3.88,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,0,0,0,0
ZH,202015,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,1126,0,1,100,1553423,1.74,4.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-15,-1,-0.06,-3.6,0
AG,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,559,0,1,100,694072,0.43,4.18,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-4,-0.58,-57.1,0
AI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
AR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
BE,202016,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,927,0,1,100,1043132,1.53,7.09,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-9,-0.87,-36,0
BL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,198,0,NA,NA,290969,0,8.25,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-5,-1.72,-100,NA
BS,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,189,0,1,100,196735,4.07,23.38,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
FL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
FR,202016,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,74,414,0,1,100,325496,5.22,22.73,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
GE,202016,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,222,702,0,1,100,506343,7.31,43.84,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-38,-7.5,-50.7,0
GL,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,50,0,1,100,40851,9.79,14.69,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,4,9.79,NA,NA
GR,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,160,0,1,100,200096,2.5,19.49,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,3,1.5,150,0
JU,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,56,0,1,100,73709,1.36,4.07,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-1,-1.35,-50,0
LU,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,279,0,1,100,416347,0.96,3.84,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,1,0.24,33.3,0
NE,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,294,0,1,100,175894,4.55,20.47,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-1,-0.57,-11.1,0
NW,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,0,1,100,43520,4.6,6.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,1,2.3,100,0
OW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,NA,NA,38108,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
SG,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,645,0,1,100,514504,1.55,5.64,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-2,-0.39,-20,0
SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,0,NA,NA,83107,0,1.2,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
SO,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,244,0,1,100,277462,1.44,3.96,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
SZ,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,186,0,1,100,162157,2.47,9.87,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-2,-1.23,-33.3,0
TG,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,354,0,1,100,282909,1.77,4.95,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,4,1.42,400,0
TI,202016,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,258,808,0,1,100,350986,7.69,73.51,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-26,-7.41,-49.1,0
UR,202016,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,37,0,1,100,36819,2.72,13.58,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-1,-2.71,-50,0
VD,202016,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236,872,0,1,100,814762,5.4,28.97,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-9,-1.1,-17,0
VS,202016,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95,582,0,1,100,348503,4.3,27.26,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-16,-4.6,-51.6,0
ZG,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,81,0,1,100,128794,1.55,5.44,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,0,0,0,0
ZH,202016,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,1126,0,1,100,1553423,1.67,6.57,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-16,-1,-0.07,-3.7,0
AG,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,559,0,1,100,694072,0.86,5.04,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,3,0.43,100,0
AI,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,15,0,NA,NA,16293,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
AR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,55,0,NA,NA,55309,0,5.42,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
BE,202017,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,86,927,0,1,100,1043132,1.15,8.24,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-4,-0.38,-25,0
BL,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,198,0,1,100,290969,1.37,9.62,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,4,1.37,NA,NA
BS,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,189,0,1,100,196735,2.54,25.92,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-3,-1.53,-37.5,0
FL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,NA,NA,39055,0,2.56,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
FR,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,79,414,0,1,100,325496,1.54,24.27,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-12,-3.68,-70.6,0
GE,202017,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253,702,0,1,100,506343,6.12,49.97,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-6,-1.19,-16.2,0
GL,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,50,0,1,100,40851,4.9,19.58,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-2,-4.89,-50,0
GR,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,160,0,1,100,200096,1,20.49,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-3,-1.5,-60,0
JU,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,56,0,NA,NA,73709,0,4.07,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-1,-1.36,-100,NA
LU,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,279,0,1,100,416347,0.48,4.32,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.48,-50,0
NE,202017,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,294,0,1,100,175894,5.12,25.58,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,1,0.57,12.5,0
NW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,17,0,NA,NA,43520,0,6.89,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-2,-4.6,-100,NA
OW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,32,0,NA,NA,38108,0,0,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
SG,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,645,0,1,100,514504,0.78,6.41,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-4,-0.77,-50,0
SH,202017,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,55,0,1,100,83107,1.2,2.41,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,1,1.2,NA,NA
SO,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,244,0,1,100,277462,1.44,5.41,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,0
SZ,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,186,0,1,100,162157,2.47,12.33,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,0
TG,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,354,0,1,100,282909,1.06,6.01,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-2,-0.71,-40,0
TI,202017,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,282,808,0,1,100,350986,6.84,80.35,COVID19Death,,2021-11-03_07-53-32,isoweek,2020-17,-3,-0.85,-11.1,0
