sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,SO,202013,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,98,6490,0,0.553,55.300000000000004,138836,37.45,70.59,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,15,10.8,40.5,8.5
female,SZ,202013,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,4579,0,0.37,37,79048,21.51,77.17,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,-17,-21.5,-50,-19.699999999999996
female,TG,202013,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,7153,0,0.462,46.2,140382,21.37,49.86,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,1,0.71,3.4,-1.2999999999999972
female,TI,202013,432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,989,14005,0,0.499,49.9,180156,239.79,548.97,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,67,37.19,18.4,3.6999999999999957
female,UR,202013,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,870,0,0.562,56.2,18051,99.72,132.96,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,12,66.48,200,24.6
female,VD,202013,809,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1888,33241,0,0.561,56.10000000000001,414545,195.15,455.44,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,38,9.16,4.9,2.6000000000000085
female,VS,202013,285,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,540,15378,0,0.557,55.7,175548,162.35,307.61,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,78,44.43,37.7,5.5
female,ZG,202013,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,2883,0,0.324,32.4,63567,18.88,53.49,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,-5,-7.86,-29.4,-19.1
female,ZH,202013,414,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,949,42007,0,0.51,51,779124,53.14,121.8,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,15,1.93,3.8,1.1000000000000014
unknown,AG,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,AI,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,AR,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,BE,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,-1,NA,-100,-0.3
unknown,BL,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,BS,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,FL,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,FR,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,GE,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,-1,NA,-100,-0.1
unknown,GL,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,GR,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,JU,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,LU,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,NE,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,NW,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,OW,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,SG,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,SH,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,SO,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,SZ,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,TG,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,TI,202013,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,1,NA,NA,0.1
unknown,UR,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,VD,202013,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,38,0,0.003,0.3,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,4,NA,NA,0.3
unknown,VS,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,ZG,202013,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,0,NA,NA,0
unknown,ZH,202013,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,24,0,0.005,0.5,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-13,3,NA,300,0.4
male,AG,202014,121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,358,16113,0,0.492,49.2,348814,34.69,102.63,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-7,-2.01,-5.5,2.1000000000000085
male,AI,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,418,0,0.429,42.9,8361,35.88,131.56,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,11.96,50,9.599999999999994
male,AR,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,1357,0,0.5,50,27883,28.69,104.01,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-1,-3.59,-11.1,5
male,BE,202014,168,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,591,22987,0,0.462,46.2,512300,32.79,115.36,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,0.19,0.6,-0.20000000000000284
male,BL,202014,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,366,6172,0,0.493,49.3,142767,51.83,256.36,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-43,-30.12,-36.8,1
male,BS,202014,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,453,4543,0,0.522,52.2,95621,100.4,473.75,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-42,-43.92,-30.4,2.4000000000000057
male,FL,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,1205,0,0.385,38.5,19368,25.82,227.18,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-5,-25.81,-50,-20.299999999999997
male,FR,202014,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,308,11761,0,0.386,38.6,162985,61.36,188.97,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-15,-9.2,-13,-9.099999999999994
male,GE,202014,631,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1645,21613,0,0.437,43.7,245320,257.22,670.55,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,123,50.14,24.2,0
male,GL,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,911,0,0.2,20,20625,9.7,121.21,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-8,-38.78,-80,-27.599999999999994
male,GR,202014,80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346,4797,0,0.588,58.8,100289,79.77,345,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-14,-13.96,-14.9,13.399999999999999
male,JU,202014,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,2374,0,0.432,43.2,36474,43.87,219.33,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-14,-38.38,-46.7,-0.29999999999999716
male,LU,202014,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,238,9565,0,0.449,44.9,207582,27.46,114.65,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-31,-14.93,-35.2,-4.5
male,NE,202014,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,187,6000,0,0.433,43.3,86184,52.21,216.98,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-18,-20.89,-28.6,0.09999999999999432
male,NW,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,846,0,0.444,44.4,22298,35.88,161.45,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,4.49,14.3,21.099999999999998
male,OW,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,725,0,0.357,35.699999999999996,19268,25.95,103.8,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,0
male,SG,202014,87,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301,14972,0,0.53,53,258108,33.71,116.62,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-7,-2.71,-7.4,1.8999999999999986
male,SH,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,1645,0,0.429,42.9,41162,7.29,60.74,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-5,-12.15,-62.5,-29.800000000000004
male,SO,202014,31,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125,5949,0,0.492,49.2,138626,22.36,90.17,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-11,-7.94,-26.2,4.5
male,SZ,202014,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,4364,0,0.569,56.89999999999999,83109,34.89,122.73,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,-6.1000000000000085
male,TG,202014,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,6273,0,0.481,48.1,142527,25.96,77.88,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,2,1.4,5.7,-5.700000000000003
male,TI,202014,189,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1280,12439,0,0.381,38.1,170830,110.64,749.28,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-244,-142.83,-56.4,-11.899999999999999
male,UR,202014,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,779,0,0.429,42.9,18768,31.97,175.83,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-8,-42.63,-57.1,-0.8999999999999986
male,VD,202014,392,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1961,29728,0,0.428,42.8,400217,97.95,489.98,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-236,-58.96,-37.6,-0.8000000000000043
male,VS,202014,153,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,640,13380,0,0.418,41.8,172955,88.46,370.04,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-74,-42.79,-32.6,-2.5
male,ZG,202014,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,2925,0,0.463,46.300000000000004,65227,29.13,110.38,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-6,-9.2,-24,-21.300000000000004
male,ZH,202014,339,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1287,39641,0,0.474,47.4,774299,43.78,166.21,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-55,-7.1,-14,-1.1000000000000014
female,AG,202014,125,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,412,17443,0,0.508,50.8,345258,36.2,119.33,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-19,-5.51,-13.2,-2.1000000000000085
female,AI,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,404,0,0.571,57.099999999999994,7932,50.43,126.07,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,-9.600000000000009
female,AR,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,1525,0,0.5,50,27426,29.17,138.55,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-3,-10.94,-27.3,-5.000000000000007
female,BE,202014,196,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,642,25940,0,0.538,53.800000000000004,530832,36.92,120.94,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,3,0.56,1.6,0.20000000000000284
female,BL,202014,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,349,6347,0,0.507,50.7,148202,51.28,235.49,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-49,-33.06,-39.2,-1
female,BS,202014,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,495,4967,0,0.478,47.8,101114,87.03,489.55,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-51,-50.44,-36.7,-2.4000000000000057
female,FL,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,1317,0,0.615,61.5,19687,40.64,172.7,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,5.08,14.3,20.300000000000004
female,FR,202014,158,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,421,13505,0,0.61,61,162511,97.22,259.06,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,32,19.69,25.4,8.699999999999996
female,GE,202014,811,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2099,25347,0,0.562,56.2,261023,310.7,804.14,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,156,59.76,23.8,-0.09999999999999432
female,GL,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,1102,0,0.8,80,20226,39.55,182.93,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-3,-14.84,-27.3,27.599999999999994
female,GR,202014,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,314,4920,0,0.412,41.199999999999996,99807,56.11,314.61,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-57,-57.11,-50.4,-13.400000000000006
female,JU,202014,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,2992,0,0.568,56.8,37235,56.4,244.39,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-18,-48.34,-46.2,0.30000000000000426
female,LU,202014,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,256,10622,0,0.551,55.1,208765,33.53,122.63,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-20,-9.58,-22.2,4.5
female,NE,202014,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,249,7055,0,0.567,56.699999999999996,89710,65.77,277.56,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-24,-26.75,-28.9,-0.10000000000000142
female,NW,202014,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,928,0,0.556,55.60000000000001,21222,47.12,259.17,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-13,-61.26,-56.5,-21.099999999999994
female,OW,202014,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,841,0,0.643,64.3,18840,47.77,175.16,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,0,0,0
female,SG,202014,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259,16722,0,0.47,47,256396,30.03,101.02,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-13,-5.07,-14.4,-1.8999999999999986
female,SH,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,1831,0,0.571,57.099999999999994,41945,9.54,59.6,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,2.39,33.3,29.799999999999994
female,SO,202014,32,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,130,6490,0,0.508,50.8,138836,23.05,93.64,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-20,-14.4,-38.5,-4.500000000000007
female,SZ,202014,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,4579,0,0.431,43.1,79048,27.83,105,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,5,6.32,29.4,6.100000000000001
female,TG,202014,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110,7153,0,0.519,51.9,140382,28.49,78.36,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,10,7.12,33.3,5.699999999999996
female,TI,202014,307,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1296,14005,0,0.619,61.9,180156,170.41,719.38,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-125,-69.38,-28.9,12
female,UR,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,870,0,0.571,57.099999999999994,18051,44.32,177.28,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-10,-55.4,-55.6,0.8999999999999915
female,VD,202014,522,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2410,33241,0,0.57,56.99999999999999,414545,125.92,581.36,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-287,-69.23,-35.5,0.8999999999999844
female,VS,202014,213,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,753,15378,0,0.582,58.199999999999996,175548,121.33,428.94,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-72,-41.02,-25.3,2.499999999999993
female,ZG,202014,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,2883,0,0.537,53.7,63567,34.61,88.1,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,10,15.73,83.3,21.300000000000004
female,ZH,202014,376,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1325,42007,0,0.526,52.6,779124,48.26,170.06,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,-38,-4.88,-9.2,1.6000000000000014
unknown,AG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,AI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,AR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,BE,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,23,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,BL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,BS,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,FL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,FR,202014,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0.004,0.4,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,1,NA,NA,0.4
unknown,GE,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,7,0,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,2,NA,NA,0.1
unknown,GL,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,GR,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,JU,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,LU,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,NE,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,NW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,SG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,SH,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,SO,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,SZ,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
unknown,TG,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-11-03_07-53-32,isoweek,2020-14,0,NA,NA,0
