geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
SH,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202031,2170,96,2074,29195,1,100,4.4,1.0000000000000004,1.7,694072,312.65,4206.34,-202,-29.1,0,-8.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202031,41,1,40,480,1,100,2.4,2.4,0.2,16293,251.64,2946.05,-15,-92.07,0,-26.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202031,153,2,151,1917,1,100,1.3,0.5,0.6,55309,276.63,3465.98,31,56.05,0,25.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202031,3601,71,3530,42379,1,100,2,0.8,0.8,1043132,345.21,4062.67,397,38.06,0,12.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202031,978,16,962,14002,1,100,1.6,0.6000000000000001,0.7,290969,336.12,4812.2,-86,-29.55,0,-8.1,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202031,1196,39,1157,11310,1,100,3.3,1.6999999999999997,0.9,196735,607.92,5748.85,242,123,0,25.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202031,348,2,346,3228,1,100,0.6,0.6,0.2,39055,891.05,8265.27,180,460.89,0,107.1,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202031,1190,35,1155,14775,1,100,2.9,0.8999999999999999,1.5,325496,365.6,4539.23,139,42.71,0,13.2,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202031,5412,371,5041,35135,1,100,6.9,0.40000000000000036,2.6,506343,1068.84,6938.97,1594,314.81,0,41.7,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202031,87,3,84,1209,1,100,3.4,1.1999999999999997,1.2,40851,212.97,2959.54,-6,-14.69,0,-6.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202031,813,24,789,7539,1,100,3,-4.6,1.5,200096,406.3,3767.69,48,23.98,0,6.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202031,305,1,304,3749,1,100,0.3,0.3,1.7,73709,413.79,5086.22,49,66.48,0,19.1,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202031,1351,42,1309,15420,1,100,3.1,1.4000000000000001,1.1,416347,324.49,3703.64,-106,-25.46,0,-7.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202031,461,14,447,9162,1,100,3,1.8,0.7,175894,262.09,5208.82,-43,-24.45,0,-8.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202031,130,1,129,1412,1,100,0.8,0.8,0.4,43520,298.71,3244.49,26,59.74,0,25,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202031,107,2,105,1281,1,100,1.9,-0.30000000000000027,0.9,38108,280.78,3361.5,16,41.98,0,17.6,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202031,1607,42,1565,20268,1,100,2.6,-0.6000000000000001,1.2,514504,312.34,3939.33,53,10.3,0,3.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202031,301,17,284,3331,1,100,5.6,3.3999999999999995,1.8,83107,362.18,4008.09,31,37.3,0,11.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202031,844,19,825,11083,1,100,2.3,0.3999999999999999,1.1,277462,304.19,3994.42,-82,-29.55,0,-8.9,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202031,567,24,543,6773,1,100,4.2,2.3000000000000003,1.7,162157,349.66,4176.82,31,19.12,0,5.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202031,795,17,778,10355,1,100,2.1,-0.10000000000000009,1,282909,281.01,3660.19,-119,-42.06,0,-13,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202031,1252,24,1228,13198,1,100,1.9,0.8999999999999999,1.3,350986,356.71,3760.26,-297,-84.62,0,-19.2,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202031,96,4,92,1119,1,100,4.2,0.9000000000000004,2.3,36819,260.73,3039.19,5,13.57,0,5.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202031,4544,187,4357,56949,1,100,4.1,1.8999999999999995,1.4,814762,557.71,6989.65,572,70.21,0,14.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202031,1233,31,1202,13113,1,100,2.5,1,1.8,348503,353.8,3762.66,130,37.3,0,11.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202031,603,23,580,6359,1,100,3.8,2.3,1.6,128794,468.19,4937.34,-222,-172.37,0,-26.9,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202031,7521,205,7316,96553,1,100,2.7,0.5,1.2,1553423,484.16,6215.5,-357,-22.98,0,-4.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-31,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,43520,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,38108,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,514504,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,83107,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,277462,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,162157,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,282909,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,36819,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,814762,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,348503,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,128794,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202032,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202032,2503,88,2415,31698,1,100,3.5,-0.9000000000000004,1.8,694072,360.63,4566.96,333,47.98,0,15.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202032,35,0,35,515,1,100,0,-2.4,0.2,16293,214.82,3160.87,-6,-36.82,0,-14.6,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202032,174,1,173,2091,1,100,0.6,-0.7000000000000001,0.6,55309,314.6,3780.58,21,37.97,0,13.7,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202032,4013,72,3941,46392,1,100,1.8,-0.19999999999999996,0.9,1043132,384.71,4447.38,412,39.5,0,11.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202032,1221,16,1205,15223,1,100,1.3,-0.30000000000000004,0.7,290969,419.63,5231.83,243,83.51,0,24.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202032,1115,28,1087,12425,1,100,2.5,-0.7999999999999998,1.1,196735,566.75,6315.6,-81,-41.17,0,-6.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202032,190,0,190,3418,1,100,0,-0.6,0.2,39055,486.49,8751.76,-158,-404.56,0,-45.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202032,995,30,965,15770,1,100,3,0.10000000000000009,1.6,325496,305.69,4844.91,-195,-59.91,0,-16.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202032,4669,295,4374,39804,1,100,6.3,-0.6000000000000005,3,506343,922.1,7861.07,-743,-146.74,0,-13.7,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202032,92,5,87,1301,1,100,5.4,2.0000000000000004,1.5,40851,225.21,3184.74,5,12.24,0,5.7,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202032,800,10,790,8339,1,100,1.2,-1.8,1.5,200096,399.81,4167.5,-13,-6.49,0,-1.6,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202032,285,1,284,4034,1,100,0.4,0.10000000000000003,1.6,73709,386.66,5472.87,-20,-27.13,0,-6.6,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202032,1444,47,1397,16864,1,100,3.3,0.19999999999999973,1.3,416347,346.83,4050.47,93,22.34,0,6.9,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202032,596,11,585,9758,1,100,1.8,-1.2,0.8,175894,338.84,5547.66,135,76.75,0,29.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202032,144,2,142,1556,1,100,1.4,0.5999999999999999,0.5,43520,330.88,3575.37,14,32.17,0,10.8,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202032,106,3,103,1387,1,100,2.8,0.8999999999999999,1.1,38108,278.16,3639.66,-1,-2.62,0,-0.9,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202032,1860,62,1798,22128,1,100,3.3,0.6999999999999997,1.4,514504,361.51,4300.84,253,49.17,0,15.7,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202032,362,19,343,3693,1,100,5.2,-0.39999999999999947,2.1,83107,435.58,4443.67,61,73.4,0,20.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202032,941,30,911,12024,1,100,3.2,0.9000000000000004,1.3,277462,339.15,4333.57,97,34.96,0,11.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202032,643,19,624,7416,1,100,3,-1.2000000000000002,1.8,162157,396.53,4573.35,76,46.87,0,13.4,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202032,1065,25,1040,11420,1,100,2.3,0.19999999999999973,1.1,282909,376.45,4036.63,270,95.44,0,34,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202032,1201,15,1186,14399,1,100,1.2,-0.7,1.3,350986,342.18,4102.44,-51,-14.53,0,-4.1,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202032,84,0,84,1203,1,100,0,-4.2,2.2,36819,228.14,3267.33,-12,-32.59,0,-12.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202032,4663,153,4510,61612,1,100,3.3,-0.7999999999999998,1.5,814762,572.31,7561.96,119,14.6,0,2.6,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202032,1264,44,1220,14377,1,100,3.5,1,1.9,348503,362.69,4125.36,31,8.89,0,2.5,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202032,523,10,513,6882,1,100,1.9,-1.9,1.7,128794,406.07,5343.42,-80,-62.12,0,-13.3,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202032,7891,281,7610,104444,1,100,3.6,0.8999999999999999,1.4,1553423,507.97,6723.47,370,23.81,0,4.9,COVID19Test,2021-11-03_07-53-32,isoweek,2020-32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,694072,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,16293,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,55309,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043132,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,290969,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,196735,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,325496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,506343,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,40851,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,200096,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,73709,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,416347,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202033,NA,NA,NA,NA,NA,NA,NA,NA,NA,175894,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-03_07-53-32,isoweek,2020-33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
