geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
SZ,202013,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,505,0,1,100,162157,6.17,10.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,5,3.09,100,0
TG,202013,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,613,0,1,100,282909,6.72,10.25,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,11,3.89,137.5,0
TI,202013,247,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,553,2686,0,1,100,350986,70.37,157.56,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,56,15.95,29.3,0
UR,202013,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,71,0,1,100,36819,13.58,21.73,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,2,5.43,66.7,0
VD,202013,146,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,388,2413,0,1,100,814762,17.92,47.62,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,4,0.49,2.8,0
VS,202013,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145,1150,0,1,100,348503,19.23,41.61,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,20,5.74,42.6,0
ZG,202013,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,114,0,1,100,128794,5.44,7.76,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,6,4.66,600,0
ZH,202013,101,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,212,3105,0,1,100,1553423,6.5,13.65,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-13,31,1.99,44.3,0
AG,202014,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116,1284,0,1,100,694072,3.75,16.71,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-30,-4.32,-53.6,0
AI,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16293,0,12.28,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,0,0,NA,NA
AR,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,162,0,1,100,55309,9.04,25.31,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,3,5.42,150,0
BE,202014,38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,2245,0,1,100,1043132,3.64,16.01,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-28,-2.69,-42.4,0
BL,202014,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132,695,0,1,100,290969,9.97,45.37,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-13,-4.46,-31,0
BS,202014,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,126,622,0,1,100,196735,9.15,64.05,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-22,-11.18,-55,0
FL,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,144,0,1,100,39055,10.24,20.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,1,2.56,33.3,0
FR,202014,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,178,1018,0,1,100,325496,13.52,54.69,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-31,-9.52,-41.3,0
GE,202014,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311,1124,0,1,100,506343,13.63,61.42,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-46,-9.08,-40,0
GL,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,121,0,1,100,40851,7.34,26.93,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-2,-4.9,-40,0
GR,202014,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,491,0,1,100,200096,6,40.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-20,-9.99,-62.5,0
JU,202014,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,183,0,1,100,73709,10.85,54.27,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-6,-8.14,-42.9,0
LU,202014,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,627,0,1,100,416347,2.64,10.81,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-6,-1.44,-35.3,0
NE,202014,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,111,888,0,1,100,175894,14.78,63.11,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-16,-9.1,-38.1,0
NW,202014,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,87,0,1,100,43520,11.49,32.17,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,2,4.6,66.7,0
OW,202014,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,96,0,NA,NA,38108,0,13.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-4,-10.5,-100,NA
SG,202014,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,1300,0,1,100,514504,4.08,13.8,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-9,-1.75,-30,0
SH,202014,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,156,0,1,100,83107,2.41,12.03,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-3,-3.61,-60,0
SO,202014,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,790,0,1,100,277462,2.52,19.46,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-17,-6.13,-70.8,0
SZ,202014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,505,0,1,100,162157,2.47,12.95,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-6,-3.7,-60,0
TG,202014,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,613,0,1,100,282909,6.36,16.61,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-1,-0.36,-5.3,0
TI,202014,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,649,2686,0,1,100,350986,27.35,184.91,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-151,-43.02,-61.1,0
UR,202014,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,71,0,1,100,36819,8.15,29.88,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-2,-5.43,-40,0
VD,202014,96,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,484,2413,0,1,100,814762,11.78,59.4,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-50,-6.14,-34.2,0
VS,202014,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,189,1150,0,1,100,348503,12.63,54.23,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-23,-6.6,-34.3,0
ZG,202014,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,114,0,1,100,128794,7.76,15.53,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,3,2.32,42.9,0
ZH,202014,78,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,290,3105,0,1,100,1553423,5.02,18.67,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-14,-23,-1.48,-22.8,0
AG,202015,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,138,1284,0,1,100,694072,3.17,19.88,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-4,-0.58,-15.4,0
AI,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16293,0,12.28,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,0,0,NA,NA
AR,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,162,0,1,100,55309,1.81,27.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-4,-7.23,-80,0
BE,202015,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,181,2245,0,1,100,1043132,1.34,17.35,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-24,-2.3,-63.2,0
BL,202015,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,695,0,1,100,290969,6.19,51.55,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-11,-3.78,-37.9,0
BS,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135,622,0,1,100,196735,4.57,68.62,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-9,-4.58,-50,0
FL,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,144,0,1,100,39055,2.56,23.04,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-3,-7.68,-75,0
FR,202015,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,197,1018,0,1,100,325496,5.84,60.52,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-25,-7.68,-56.8,0
GE,202015,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,346,1124,0,1,100,506343,6.91,68.33,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-34,-6.72,-49.3,0
GL,202015,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,121,0,1,100,40851,2.45,29.38,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-2,-4.89,-66.7,0
GR,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,491,0,1,100,200096,4.5,45.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-3,-1.5,-25,0
JU,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,183,0,1,100,73709,4.07,58.34,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-5,-6.78,-62.5,0
LU,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,627,0,1,100,416347,1.68,12.49,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-4,-0.96,-36.4,0
NE,202015,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141,888,0,1,100,175894,17.06,80.16,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,4,2.28,15.4,0
NW,202015,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,87,0,1,100,43520,13.79,45.96,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,1,2.3,20,0
OW,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,96,0,NA,NA,38108,0,13.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,0,0,NA,NA
SG,202015,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,81,1300,0,1,100,514504,1.94,15.74,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-11,-2.14,-52.4,0
SH,202015,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,156,0,NA,NA,83107,0,12.03,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-2,-2.41,-100,NA
SO,202015,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,790,0,1,100,277462,2.52,21.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,0,0,0,0
SZ,202015,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,505,0,1,100,162157,5.55,18.5,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,5,3.08,125,0
TG,202015,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,613,0,1,100,282909,5.3,21.92,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-3,-1.06,-16.7,0
TI,202015,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,691,2686,0,1,100,350986,11.97,196.87,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-54,-15.38,-56.2,0
UR,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,71,0,1,100,36819,8.15,38.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,0,0,0,0
VD,202015,52,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,536,2413,0,1,100,814762,6.38,65.79,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-44,-5.4,-45.8,0
VS,202015,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,209,1150,0,1,100,348503,5.74,59.97,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-24,-6.89,-54.5,0
ZG,202015,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,114,0,1,100,128794,2.33,17.86,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-7,-5.43,-70,0
ZH,202015,43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,333,3105,0,1,100,1553423,2.77,21.44,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-15,-35,-2.25,-44.9,0
AG,202016,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,146,1284,0,1,100,694072,1.15,21.04,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-14,-2.02,-63.6,0
AI,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16293,0,12.28,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
AR,202016,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,162,0,1,100,55309,3.62,30.74,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,1,1.81,100,0
BE,202016,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,194,2245,0,1,100,1043132,1.25,18.6,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-1,-0.09,-7.1,0
BL,202016,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,161,695,0,1,100,290969,3.78,55.33,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-7,-2.41,-38.9,0
BS,202016,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,138,622,0,1,100,196735,1.52,70.15,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-6,-3.05,-66.7,0
FL,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,144,0,NA,NA,39055,0,23.04,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-1,-2.56,-100,NA
FR,202016,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,221,1018,0,1,100,325496,7.37,67.9,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,5,1.53,26.3,0
GE,202016,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,361,1124,0,1,100,506343,2.96,71.3,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-20,-3.95,-57.1,0
GL,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,121,0,1,100,40851,9.79,39.17,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,3,7.34,300,0
GR,202016,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,97,491,0,1,100,200096,3,48.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-3,-1.5,-33.3,0
JU,202016,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,183,0,1,100,73709,5.43,63.76,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,1,1.36,33.3,0
LU,202016,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,627,0,1,100,416347,1.44,13.93,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-1,-0.24,-14.3,0
NE,202016,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,148,888,0,1,100,175894,3.98,84.14,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-23,-13.08,-76.7,0
NW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,87,0,NA,NA,43520,0,45.96,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-6,-13.79,-100,NA
OW,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,96,0,NA,NA,38108,0,13.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
SG,202016,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,87,1300,0,1,100,514504,1.17,16.91,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-4,-0.77,-40,0
SH,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,156,0,NA,NA,83107,0,12.03,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,0,0,NA,NA
SO,202016,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,790,0,1,100,277462,3.6,25.59,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,3,1.08,42.9,0
SZ,202016,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,505,0,1,100,162157,3.7,22.2,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-3,-1.85,-33.3,0
TG,202016,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67,613,0,1,100,282909,1.77,23.68,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-10,-3.53,-66.7,0
TI,202016,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,737,2686,0,1,100,350986,13.11,209.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,4,1.14,9.5,0
UR,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,71,0,NA,NA,36819,0,38.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-3,-8.15,-100,NA
VD,202016,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,557,2413,0,1,100,814762,2.58,68.36,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-31,-3.8,-59.6,0
VS,202016,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,216,1150,0,1,100,348503,2.01,61.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-13,-3.73,-65,0
ZG,202016,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,114,0,NA,NA,128794,0,17.86,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-3,-2.33,-100,NA
ZH,202016,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,353,3105,0,1,100,1553423,1.29,22.72,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-16,-23,-1.48,-53.5,0
AG,202017,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,157,1284,0,1,100,694072,1.58,22.62,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,3,0.43,37.5,0
AI,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16293,0,12.28,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
AR,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,162,0,1,100,55309,3.62,34.35,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,0,0
BE,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,198,2245,0,1,100,1043132,0.38,18.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-9,-0.87,-69.2,0
BL,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,163,695,0,1,100,290969,0.69,56.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-9,-3.09,-81.8,0
BS,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,140,622,0,1,100,196735,1.02,71.16,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-1,-0.5,-33.3,0
FL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,144,0,NA,NA,39055,0,23.04,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
FR,202017,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,228,1018,0,1,100,325496,2.15,70.05,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-17,-5.22,-70.8,0
GE,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,363,1124,0,1,100,506343,0.39,71.69,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-13,-2.57,-86.7,0
GL,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,121,0,NA,NA,40851,0,39.17,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-4,-9.79,-100,NA
GR,202017,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,491,0,1,100,200096,1.5,49.98,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-3,-1.5,-50,0
JU,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,183,0,1,100,73709,2.71,66.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-2,-2.72,-50,0
LU,202017,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,627,0,1,100,416347,1.2,15.13,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-1,-0.24,-16.7,0
NE,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,154,888,0,1,100,175894,3.41,87.55,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-1,-0.57,-14.3,0
NW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,87,0,NA,NA,43520,0,45.96,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
OW,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,96,0,NA,NA,38108,0,13.12,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
SG,202017,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,94,1300,0,1,100,514504,1.36,18.27,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,1,0.19,16.7,0
SH,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,156,0,1,100,83107,2.41,14.44,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,2,2.41,NA,NA
SO,202017,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,790,0,1,100,277462,1.44,27.03,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-6,-2.16,-60,0
SZ,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,505,0,1,100,162157,1.23,23.43,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-4,-2.47,-66.7,0
TG,202017,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,613,0,1,100,282909,0.71,24.39,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-3,-1.06,-60,0
TI,202017,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,750,2686,0,1,100,350986,3.7,213.68,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-33,-9.41,-71.7,0
UR,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,71,0,NA,NA,36819,0,38.02,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
VD,202017,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,563,2413,0,1,100,814762,0.74,69.1,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-15,-1.84,-71.4,0
VS,202017,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,226,1150,0,1,100,348503,2.87,64.85,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,3,0.86,42.9,0
ZG,202017,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,114,0,NA,NA,128794,0,17.86,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,0,0,NA,NA
ZH,202017,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,368,3105,0,1,100,1553423,0.97,23.69,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-17,-5,-0.32,-25,0
AG,202018,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,163,1284,0,1,100,694072,0.86,23.48,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-18,-5,-0.72,-45.5,0
AI,202018,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,42,0,NA,NA,16293,0,12.28,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-18,0,0,NA,NA
AR,202018,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,162,0,1,100,55309,3.62,37.97,COVID19Hosp,,2021-11-03_07-53-32,isoweek,2020-18,0,0,0,0
