sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,SZ,202033,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,176,0,1,100,79048,1.27,15.18,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,0,0,75
female,TG,202033,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,269,0,1,100,140382,0.71,23.51,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,1,0.71,NA,100
female,TI,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,300,1102,0,0,0,180156,0,166.52,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,-1,-0.56,-100,-100
female,UR,202033,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,27,0,1,100,18051,5.54,22.16,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,1,5.54,NA,NA
female,VD,202033,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,256,1052,0,0.333,33.300000000000004,414545,0.24,61.75,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,0,0,0
female,VS,202033,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,508,0,0.75,75,175548,1.71,56.39,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,3,1.71,NA,NA
female,ZG,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,37,0,0,0,63567,0,7.87,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,0,NA,NA
female,ZH,202033,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,199,1287,0,0.438,43.8,779124,0.9,25.54,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,4,0.51,133.3,18.799999999999997
unknown,AG,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,AI,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,AR,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,BE,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,BL,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,BS,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,FL,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,FR,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,GE,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,GL,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,GR,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,JU,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,LU,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,NE,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,NW,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,OW,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,SG,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,SH,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,SO,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,SZ,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,TG,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,TI,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,UR,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,VD,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
unknown,VS,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,ZG,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,NA
unknown,ZH,202033,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-33,0,NA,NA,0
male,AG,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,112,769,0,0.4,40,348814,0.57,32.11,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.28,100,-10
male,AI,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,0,NA,NA,8361,0,11.96,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,AR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,89,0,NA,NA,27883,0,53.8,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,BE,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,145,1261,0,0.667,66.7,512300,0.39,28.3,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.19,100,41.7
male,BL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,406,0,NA,NA,142767,0,73.55,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,BS,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82,315,0,0.5,50,95621,2.09,85.76,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,0,16.699999999999996
male,FL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,79,0,NA,NA,19368,0,41.31,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,FR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,149,602,0,0,0,162985,0,91.42,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,GE,202034,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,236,615,0,1,100,245320,1.22,96.2,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,3,1.22,NA,100
male,GL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,76,0,NA,NA,20625,0,48.48,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,GR,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,283,0,1,100,100289,1,70.8,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,0,50
male,JU,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,108,0,1,100,36474,2.74,84.99,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,2.74,NA,NA
male,LU,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,354,0,1,100,207582,0.96,28.42,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.48,100,50
male,NE,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,107,484,0,0,0,86184,0,124.15,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,NW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,45,0,NA,NA,22298,0,76.24,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,OW,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,53,0,1,100,19268,5.19,36.33,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,5.19,NA,NA
male,SG,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,798,0,0.333,33.300000000000004,258108,0.39,34.09,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-0.38,-50,-33.4
male,SH,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,90,0,NA,NA,41162,0,26.72,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,SO,202034,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,452,0,0.75,75,138626,2.16,44.72,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,3,2.16,NA,NA
male,SZ,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,329,0,0,0,83109,0,46.93,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,0
male,TG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,344,0,NA,NA,142527,0,33.68,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,TI,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,482,1584,0,0.5,50,170830,0.59,282.15,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,0,-50
male,UR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,44,0,NA,NA,18768,0,69.27,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
male,VD,202034,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,362,1361,0,0.556,55.60000000000001,400217,1.25,90.45,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,3,0.75,150,-11.099999999999994
male,VS,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,149,642,0,0,0,172955,0,86.15,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-0.58,-100,-25
male,ZG,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,77,0,0.5,50,65227,1.53,35.26,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,0,-50
male,ZH,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,299,1818,0,0.8,80,774299,0.52,38.62,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-5,-0.64,-55.6,23.799999999999997
female,AG,202034,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,515,0,0.6,60,345258,0.87,24.33,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,2,0.58,200,10
female,AI,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,0,NA,NA,7932,0,12.61,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,AR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,73,0,NA,NA,27426,0,29.17,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,BE,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,99,984,0,0.333,33.300000000000004,530832,0.19,18.65,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-2,-0.38,-66.7,-41.699999999999996
female,BL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65,289,0,NA,NA,148202,0,43.86,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-2,-1.35,-100,NA
female,BS,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,307,0,0.5,50,101114,1.98,87.03,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-2,-1.98,-50,-16.700000000000003
female,FL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,65,0,NA,NA,19687,0,10.16,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-5.08,-100,NA
female,FR,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,415,0,1,100,162511,1.23,61.53,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,2,1.23,NA,NA
female,GE,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,166,509,0,0,0,261023,0,63.6,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-3,-1.15,-100,-100
female,GL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,45,0,NA,NA,20226,0,39.55,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,GR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,208,0,0,0,99807,0,40.08,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-1,-100,-50
female,JU,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,75,0,0,0,37235,0,67.14,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,LU,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,273,0,0,0,208765,0,12.93,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-0.48,-100,-50
female,NE,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,404,0,1,100,89710,1.11,64.65,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,1.11,NA,NA
female,NW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,42,0,NA,NA,21222,0,37.7,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,OW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,43,0,0,0,18840,0,5.31,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,0,NA,NA
female,SG,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,502,0,0.667,66.7,256396,0.78,20.28,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.39,100,33.4
female,SH,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,66,0,NA,NA,41945,0,14.3,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-2.38,-100,NA
female,SO,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,338,0,0.25,25,138836,0.72,25.93,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.72,NA,NA
female,SZ,202034,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,176,0,1,100,79048,2.53,17.71,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,1.26,100,0
female,TG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,269,0,NA,NA,140382,0,23.51,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-0.71,-100,NA
female,TI,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,301,1102,0,0.5,50,180156,0.56,167.08,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,0.56,NA,50
female,UR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,27,0,NA,NA,18051,0,22.16,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-1,-5.54,-100,NA
female,VD,202034,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260,1052,0,0.444,44.4,414545,0.96,62.72,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,3,0.72,300,11.099999999999994
female,VS,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,508,0,1,100,175548,0.57,56.96,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-2,-1.14,-66.7,25
female,ZG,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,37,0,0.5,50,63567,1.57,9.44,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,1,1.57,NA,50
female,ZH,202034,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200,1287,0,0.2,20,779124,0.13,25.67,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,-6,-0.77,-85.7,-23.799999999999997
unknown,AG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,AI,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,AR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,BE,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,BL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,BS,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,FL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,FR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,GE,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,GL,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,GR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,JU,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,LU,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,NE,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,NW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,OW,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,SG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,SH,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,SO,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,SZ,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,TG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,TI,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,UR,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,NA
unknown,VD,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,VS,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,ZG,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
unknown,ZH,202034,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Hosp,sex,2021-11-03_07-53-32,isoweek,2020-34,0,NA,NA,0
