date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202121,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,female,fully_vaccinated,3,75,1187505,0.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,female,partially_vaccinated,2,73,626235,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,female,not_vaccinated,28,1287,2573648,1.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,female,unknown,23,1621,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,male,fully_vaccinated,5,94,1000607,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,male,partially_vaccinated,3,94,648681,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,male,not_vaccinated,38,1662,2672679,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,male,unknown,18,1939,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,fully_vaccinated,0,0,430,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,partially_vaccinated,0,0,382,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,female,fully_vaccinated,3,78,1342911,0.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,female,partially_vaccinated,0,73,640973,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,female,not_vaccinated,16,1303,2403504,0.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,female,unknown,10,1631,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,male,fully_vaccinated,11,105,1152115,0.95,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,male,partially_vaccinated,2,96,683746,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,male,not_vaccinated,17,1679,2486106,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,male,unknown,18,1957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,fully_vaccinated,0,0,493,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,partially_vaccinated,0,0,463,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,female,fully_vaccinated,1,79,1499003,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,female,partially_vaccinated,0,73,631739,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,female,not_vaccinated,8,1311,2256646,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,female,unknown,8,1639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,male,fully_vaccinated,4,109,1310699,0.31,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,male,partially_vaccinated,1,97,688757,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,male,not_vaccinated,16,1695,2322511,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,male,unknown,10,1967,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,fully_vaccinated,0,0,575,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,partially_vaccinated,0,0,559,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,female,fully_vaccinated,3,82,1647116,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,female,partially_vaccinated,0,73,593147,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,female,not_vaccinated,2,1313,2147125,0.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,female,unknown,6,1645,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,male,fully_vaccinated,0,109,1470611,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,male,partially_vaccinated,1,98,651495,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,male,not_vaccinated,9,1704,2199861,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,male,unknown,8,1975,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,fully_vaccinated,0,0,674,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,partially_vaccinated,0,0,624,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-03_07-53-32
202126,female,fully_vaccinated,2,84,1806880,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,partially_vaccinated,1,74,495462,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,not_vaccinated,3,1316,2085046,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,female,unknown,2,1647,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,fully_vaccinated,1,110,1644995,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,partially_vaccinated,0,98,543344,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,not_vaccinated,2,1706,2133628,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,male,unknown,6,1981,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,fully_vaccinated,0,0,780,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,partially_vaccinated,0,0,597,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,fully_vaccinated,0,84,1966963,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,partially_vaccinated,0,74,377654,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,not_vaccinated,9,1325,2042771,0.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,female,unknown,3,1650,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,fully_vaccinated,0,110,1820881,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,partially_vaccinated,0,98,412238,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,not_vaccinated,12,1718,2088848,0.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,male,unknown,4,1985,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,fully_vaccinated,0,0,907,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,partially_vaccinated,0,0,520,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,fully_vaccinated,1,85,2106805,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,partially_vaccinated,1,75,274667,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,not_vaccinated,23,1348,2005916,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,female,unknown,7,1657,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,fully_vaccinated,6,116,1977665,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,partially_vaccinated,0,98,293689,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,not_vaccinated,21,1739,2050613,1.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,male,unknown,3,1988,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,fully_vaccinated,0,0,1069,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,partially_vaccinated,0,0,394,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,fully_vaccinated,6,91,2213939,0.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,partially_vaccinated,0,75,202511,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,not_vaccinated,23,1371,1970938,1.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,female,unknown,7,1664,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,fully_vaccinated,9,125,2098976,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,partially_vaccinated,0,98,208524,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,not_vaccinated,32,1771,2014467,1.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,male,unknown,10,1998,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,fully_vaccinated,0,0,1211,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,partially_vaccinated,0,0,285,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,fully_vaccinated,8,99,2274131,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,partially_vaccinated,0,75,175092,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,not_vaccinated,40,1411,1938165,2.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,female,unknown,8,1672,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,fully_vaccinated,6,131,2164398,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,partially_vaccinated,0,98,177251,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,not_vaccinated,46,1817,1980318,2.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,male,unknown,13,2011,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,fully_vaccinated,0,0,1292,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,partially_vaccinated,0,0,240,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,fully_vaccinated,7,106,2316248,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,partially_vaccinated,0,75,159570,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,not_vaccinated,69,1480,1911570,3.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,female,unknown,15,1687,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,fully_vaccinated,9,140,2208842,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,partially_vaccinated,2,100,160827,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,not_vaccinated,62,1879,1952298,3.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,male,unknown,15,2026,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,fully_vaccinated,0,0,1338,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,fully_vaccinated,18,124,2354195,0.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,partially_vaccinated,2,77,152993,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,not_vaccinated,143,1623,1880200,7.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,female,unknown,17,1704,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,fully_vaccinated,20,160,2248004,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,partially_vaccinated,6,106,153859,3.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,not_vaccinated,152,2031,1920104,7.92,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,male,unknown,17,2043,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,fully_vaccinated,0,0,1370,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,partially_vaccinated,0,0,203,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,fully_vaccinated,27,151,2391904,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,partially_vaccinated,1,78,151924,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,not_vaccinated,187,1810,1843560,10.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,female,unknown,36,1740,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,fully_vaccinated,28,188,2287026,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,partially_vaccinated,2,108,151721,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,not_vaccinated,194,2225,1883220,10.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,male,unknown,47,2090,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,fully_vaccinated,0,0,1399,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,fully_vaccinated,19,170,2428735,0.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,partially_vaccinated,2,80,162089,1.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,not_vaccinated,142,1952,1796564,7.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,female,unknown,34,1774,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,fully_vaccinated,27,215,2325133,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,partially_vaccinated,3,111,159911,1.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,not_vaccinated,203,2428,1836923,11.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,male,unknown,42,2132,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,fully_vaccinated,0,0,1433,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,partially_vaccinated,0,0,212,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,fully_vaccinated,18,188,2459101,0.73,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,partially_vaccinated,3,83,183380,1.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,not_vaccinated,141,2093,1744907,8.08,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,female,unknown,27,1801,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,fully_vaccinated,30,245,2356606,1.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,partially_vaccinated,2,113,179811,1.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,not_vaccinated,156,2584,1785550,8.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,male,unknown,28,2160,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,fully_vaccinated,0,0,1457,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,partially_vaccinated,0,0,224,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,fully_vaccinated,18,206,2494946,0.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,partially_vaccinated,0,83,212458,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,not_vaccinated,113,2206,1679984,6.73,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,female,unknown,25,1826,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,fully_vaccinated,31,276,2393236,1.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,partially_vaccinated,3,116,211817,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,not_vaccinated,129,2713,1716914,7.51,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,male,unknown,29,2189,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,fully_vaccinated,0,0,1483,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,partially_vaccinated,0,0,255,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202136,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,fully_vaccinated,27,233,2539048,1.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,partially_vaccinated,0,83,240394,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,not_vaccinated,103,2309,1607946,6.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,female,unknown,8,1834,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,fully_vaccinated,23,299,2437773,0.94,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,partially_vaccinated,7,123,245847,2.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,not_vaccinated,108,2821,1638347,6.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,male,unknown,26,2215,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,fully_vaccinated,0,0,1522,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,partially_vaccinated,0,0,305,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202137,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,fully_vaccinated,21,254,2587435,0.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,partially_vaccinated,1,84,245436,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,not_vaccinated,70,2379,1554517,4.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,female,unknown,13,1847,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,fully_vaccinated,23,322,2485953,0.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,partially_vaccinated,5,128,255673,1.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,not_vaccinated,90,2911,1580341,5.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,male,unknown,16,2231,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,fully_vaccinated,0,0,1563,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,partially_vaccinated,0,0,316,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202138,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,fully_vaccinated,13,267,2637782,0.49,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,partially_vaccinated,0,84,230028,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,not_vaccinated,55,2434,1519578,3.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,female,unknown,11,1858,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,fully_vaccinated,14,336,2536056,0.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,partially_vaccinated,2,130,242051,0.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,not_vaccinated,47,2958,1543860,3.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
202139,male,unknown,16,2247,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-03_07-53-32
