sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH02,202049,66,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,665,1029,0,0.485,48.5,936569,7.05,71,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-28,-2.99,-29.8,-13.299999999999997
male,CH03,202049,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,254,497,0,0.643,64.3,587202,9.2,43.26,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,27,4.6,100,17.699999999999996
male,CH04,202049,37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,268,575,0,0.43,43,774299,4.78,34.61,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-3,-0.39,-7.5,-11.100000000000001
male,CH05,202049,54,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,349,728,0,0.593,59.3,598955,9.02,58.27,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,8,1.34,17.4,4.499999999999993
male,CH06,202049,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,190,346,0,0.446,44.6,416252,6.01,45.65,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,0,0,-11.000000000000007
male,CH07,202049,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,291,456,0,0.556,55.60000000000001,170830,11.71,170.34,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-3,-1.75,-13,4.500000000000007
female,CH01,202049,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,799,975,0,0.534,53.400000000000006,851116,7.28,93.88,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-14,-1.65,-18.4,7.100000000000001
female,CH02,202049,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,542,906,0,0.515,51.5,959124,7.3,56.51,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,12,1.25,20.7,13.299999999999997
female,CH03,202049,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,179,449,0,0.357,35.699999999999996,594574,5.05,30.11,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-1,-0.16,-3.2,-17.70000000000001
female,CH04,202049,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,239,551,0,0.57,56.99999999999999,779124,6.29,30.68,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,15,1.93,44.1,11.099999999999994
female,CH05,202049,37,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,291,606,0,0.407,40.699999999999996,594114,6.23,48.98,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-1,-0.17,-2.6,-4.500000000000007
female,CH06,202049,31,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,141,286,0,0.554,55.400000000000006,409493,7.57,34.43,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,11,2.69,55,11.000000000000007
female,CH07,202049,16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,243,352,0,0.444,44.4,180156,8.88,134.88,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,-6,-3.33,-27.3,-4.5
unknown,CH01,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH02,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH03,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH04,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH05,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH06,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
unknown,CH07,202049,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-49,0,NA,NA,0
male,CH01,202050,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1016,1181,0,0.536,53.6,818492,5.5,124.13,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-9,-1.1,-16.7,7
male,CH02,202050,64,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,729,1029,0,0.492,49.2,936569,6.83,77.84,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-2,-0.22,-3,0.7000000000000028
male,CH03,202050,35,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,289,497,0,0.493,49.3,587202,5.96,49.22,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-19,-3.24,-35.2,-15
male,CH04,202050,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,333,575,0,0.551,55.1,774299,8.39,43.01,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,28,3.61,75.7,12.100000000000001
male,CH05,202050,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,409,728,0,0.492,49.2,598955,10.02,68.29,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,6,1,11.1,-10.099999999999994
male,CH06,202050,21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,211,346,0,0.488,48.8,416252,5.05,50.69,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-4,-0.96,-16,4.199999999999996
male,CH07,202050,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,315,456,0,0.615,61.5,170830,14.05,184.39,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,4,2.34,20,5.8999999999999915
female,CH01,202050,39,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,838,975,0,0.464,46.400000000000006,851116,4.58,98.46,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-23,-2.7,-37.1,-7
female,CH02,202050,66,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,608,906,0,0.508,50.8,959124,6.88,63.39,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-4,-0.42,-5.7,-0.7000000000000028
female,CH03,202050,36,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,215,449,0,0.507,50.7,594574,6.05,36.16,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,6,1,20,15.000000000000007
female,CH04,202050,53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,292,551,0,0.449,44.9,779124,6.8,37.48,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,4,0.51,8.2,-12.099999999999994
female,CH05,202050,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,353,606,0,0.508,50.8,594114,10.44,59.42,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,25,4.21,67.6,10.100000000000001
female,CH06,202050,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,163,286,0,0.512,51.2,409493,5.37,39.81,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-9,-2.2,-29,-4.200000000000003
female,CH07,202050,15,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,258,352,0,0.385,38.5,180156,8.33,143.21,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,-1,-0.55,-6.2,-5.899999999999999
unknown,CH01,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH02,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH03,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH04,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH05,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH06,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
unknown,CH07,202050,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-50,0,NA,NA,0
male,CH01,202051,26,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1042,1181,0,0.491,49.1,818492,3.18,127.31,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,-19,-2.32,-42.2,-4.5
male,CH02,202051,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,796,1029,0,0.489,48.9,936569,7.15,84.99,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,3,0.32,4.7,-0.30000000000000426
male,CH03,202051,59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,348,497,0,0.488,48.8,587202,10.05,59.26,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,24,4.09,68.6,-0.5
male,CH04,202051,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,382,575,0,0.454,45.4,774299,6.33,49.33,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,-16,-2.06,-24.6,-9.700000000000003
male,CH05,202051,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,471,728,0,0.488,48.8,598955,10.35,78.64,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,2,0.33,3.3,-0.4000000000000057
male,CH06,202051,27,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,238,346,0,0.5,50,416252,6.49,57.18,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,6,1.44,28.6,1.2000000000000028
male,CH07,202051,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,337,456,0,0.524,52.400000000000006,170830,12.88,197.27,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,-2,-1.17,-8.3,-9.099999999999994
female,CH01,202051,27,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,865,975,0,0.509,50.9,851116,3.17,101.63,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,-12,-1.41,-30.8,4.499999999999993
female,CH02,202051,70,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,678,906,0,0.511,51.1,959124,7.3,70.69,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,4,0.42,6.1,0.30000000000000426
female,CH03,202051,62,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,277,449,0,0.512,51.2,594574,10.43,46.59,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,26,4.38,72.2,0.5
female,CH04,202051,59,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,351,551,0,0.546,54.6,779124,7.57,45.05,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,6,0.77,11.3,9.700000000000003
female,CH05,202051,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,418,606,0,0.512,51.2,594114,10.94,70.36,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,3,0.5,4.8,0.4000000000000057
female,CH06,202051,27,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,190,286,0,0.5,50,409493,6.59,46.4,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,5,1.22,22.7,-1.2000000000000028
female,CH07,202051,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,278,352,0,0.476,47.599999999999994,180156,11.1,154.31,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,5,2.77,33.3,9.099999999999994
unknown,CH01,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH02,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH03,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH04,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH05,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH06,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
unknown,CH07,202051,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-51,0,NA,NA,0
male,CH01,202052,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1066,1181,0,0.414,41.4,818492,2.93,130.24,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-2,-0.25,-7.7,-7.700000000000003
male,CH02,202052,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,841,1029,0,0.429,42.9,936569,4.8,89.8,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-22,-2.35,-32.8,-6
male,CH03,202052,49,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,397,497,0,0.45,45,587202,8.34,67.61,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-10,-1.71,-16.9,-3.799999999999997
male,CH04,202052,68,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,450,575,0,0.562,56.2,774299,8.78,58.12,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,19,2.45,38.8,10.800000000000004
male,CH05,202052,63,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,534,728,0,0.583,58.3,598955,10.52,89.16,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,1,0.17,1.6,9.5
male,CH06,202052,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,262,346,0,0.511,51.1,416252,5.77,62.94,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-3,-0.72,-11.1,1.1000000000000014
male,CH07,202052,28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,365,456,0,0.636,63.6,170830,16.39,213.66,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,6,3.51,27.3,11.199999999999996
female,CH01,202052,34,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899,975,0,0.586,58.599999999999994,851116,3.99,105.63,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,7,0.82,25.9,7.699999999999996
female,CH02,202052,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,738,906,0,0.571,57.099999999999994,959124,6.26,76.95,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-10,-1.04,-14.3,5.999999999999993
female,CH03,202052,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,337,449,0,0.55,55.00000000000001,594574,10.09,56.68,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-2,-0.34,-3.2,3.8000000000000043
female,CH04,202052,53,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,404,551,0,0.438,43.8,779124,6.8,51.85,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-6,-0.77,-10.2,-10.800000000000004
female,CH05,202052,45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,463,606,0,0.417,41.699999999999996,594114,7.57,77.93,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-20,-3.37,-30.8,-9.500000000000007
female,CH06,202052,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,213,286,0,0.489,48.9,409493,5.62,52.02,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-4,-0.97,-14.8,-1.1000000000000014
female,CH07,202052,16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,294,352,0,0.364,36.4,180156,8.88,163.19,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,-4,-2.22,-20,-11.199999999999996
unknown,CH01,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH02,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH03,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH04,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH05,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH06,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
unknown,CH07,202052,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-52,0,NA,NA,0
male,CH01,202053,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1099,1181,0,0.611,61.1,818492,4.03,134.27,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,9,1.1,37.5,19.700000000000003
male,CH02,202053,67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,908,1029,0,0.563,56.3,936569,7.15,96.95,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,22,2.35,48.9,13.399999999999999
male,CH03,202053,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,437,497,0,0.465,46.5,587202,6.81,74.42,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-9,-1.53,-18.4,1.5
male,CH04,202053,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,488,575,0,0.396,39.6,774299,4.91,63.02,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-30,-3.87,-44.1,-16.6
male,CH05,202053,57,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,591,728,0,0.548,54.800000000000004,598955,9.52,98.67,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-6,-1,-9.5,-3.499999999999993
male,CH06,202053,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,284,346,0,0.524,52.400000000000006,416252,5.29,68.23,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-2,-0.48,-8.3,1.3000000000000043
male,CH07,202053,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,390,456,0,0.532,53.2,170830,14.63,228.3,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-3,-1.76,-10.7,-10.399999999999999
female,CH01,202053,21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,920,975,0,0.389,38.9,851116,2.47,108.09,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-13,-1.52,-38.2,-19.699999999999996
female,CH02,202053,52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,790,906,0,0.437,43.7,959124,5.42,82.37,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-8,-0.84,-13.3,-13.399999999999991
female,CH03,202053,46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,383,449,0,0.535,53.5,594574,7.74,64.42,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-14,-2.35,-23.3,-1.500000000000007
female,CH04,202053,58,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,462,551,0,0.604,60.4,779124,7.44,59.3,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,5,0.64,9.4,16.6
female,CH05,202053,47,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,510,606,0,0.452,45.2,594114,7.91,85.84,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,2,0.34,4.4,3.500000000000007
female,CH06,202053,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,233,286,0,0.476,47.599999999999994,409493,4.88,56.9,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,-3,-0.74,-13,-1.3000000000000043
female,CH07,202053,22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,316,352,0,0.468,46.800000000000004,180156,12.21,175.4,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,6,3.33,37.5,10.400000000000006
unknown,CH01,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH02,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH03,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH04,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH05,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH06,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
unknown,CH07,202053,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NA,NA,NA,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2020-53,0,NA,NA,0
male,CH01,202101,30,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1129,1181,0,0.6,60,818492,3.67,137.94,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,-3,-0.36,-9.1,-1.1000000000000014
male,CH02,202101,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,958,1029,0,0.543,54.300000000000004,936569,5.34,102.29,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,-17,-1.81,-25.4,-1.999999999999993
male,CH03,202101,21,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,458,497,0,0.42,42,587202,3.58,78,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,-19,-3.23,-47.5,-4.5
male,CH04,202101,28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,516,575,0,0.467,46.7,774299,3.62,66.64,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,-10,-1.29,-26.3,7.100000000000001
male,CH05,202101,55,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,646,728,0,0.64,64,598955,9.18,107.85,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,-2,-0.34,-3.5,9.199999999999996
male,CH06,202101,28,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,312,346,0,0.737,73.7,416252,6.73,74.95,COVID19Death,sex,2021-11-03_07-53-32,isoweek,2021-01,6,1.44,27.3,21.299999999999997
