date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-05-16,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-17,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-18,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-19,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-20,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-25,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-26,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-27,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-28,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-29,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-30,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-05-31,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-01,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-02,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-08,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-09,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-10,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-11,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-12,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-13,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-14,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-15,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-16,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-17,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-18,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-19,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-20,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-25,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-26,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-27,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,limited,2021-11-03_07-53-32
2021-06-28,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-06-29,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-06-30,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-01,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-02,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-08,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-09,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-10,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-11,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-12,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-13,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-14,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-15,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-16,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-17,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-18,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-19,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-20,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-25,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-26,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-27,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-28,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-29,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-30,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-07-31,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-01,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-02,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-08,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-09,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-10,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-11,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-12,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-13,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-14,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-15,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-16,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-17,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-18,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-19,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-20,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0.14,14000,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0.14,14000,0,0,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0.14,14000,0,0,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-25,johnson_johnson,fully_vaccinated,1,1,1,100000,NA,0.14,14000,25,0.24,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-26,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0.14,14000,0,0.24,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-27,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0.14,14000,0,0.23,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-28,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0.14,14000,0,0.23,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-29,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.23,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-30,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.23,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-08-31,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.22,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-01,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.22,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-02,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.22,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-03,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.22,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-04,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.21,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-05,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.21,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-06,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.21,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-07,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.21,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-08,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.21,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-09,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.2,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-10,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.2,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-11,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.2,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-12,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.2,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-13,johnson_johnson,fully_vaccinated,0,1,1,0,NA,0,0,0,0.2,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-14,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0,0,0,0.19,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-15,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0,0,0,0.19,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-16,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0,0,0,0.19,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-17,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0,0,0,0.19,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-18,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0.14,7000,0,0.19,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-19,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0.14,7000,0,0.19,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-20,johnson_johnson,fully_vaccinated,0,1,2,0,NA,0.14,7000,0,0.18,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-21,johnson_johnson,fully_vaccinated,1,2,2,50000,NA,0.14,7000,10,0.36,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-22,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.36,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-23,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.35,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-24,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.35,1.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-25,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0,0,0,0.35,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-26,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0,0,0,0.35,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-27,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0,0,0,0.34,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-28,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0,0,0,0.34,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-29,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0,0,0,0.34,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-09-30,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.34,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-01,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.34,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-02,johnson_johnson,fully_vaccinated,0,2,2,0,NA,0.14,7000,0,0.34,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-03,johnson_johnson,fully_vaccinated,1,3,2,50000,NA,0.14,7000,25,0.5,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-04,johnson_johnson,fully_vaccinated,0,3,2,0,NA,0.14,7000,0,0.49,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-05,johnson_johnson,fully_vaccinated,0,3,3,0,NA,0.14,4666.67,0,0.49,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-06,johnson_johnson,fully_vaccinated,0,3,133,0,NA,0.14,105.26,0,0.49,3.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-07,johnson_johnson,fully_vaccinated,0,3,803,0,NA,0,0,0,0.48,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-08,johnson_johnson,fully_vaccinated,0,3,1894,0,NA,0.14,7.39,0,0.48,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-09,johnson_johnson,fully_vaccinated,0,3,2251,0,NA,0.14,6.22,0,0.48,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-10,johnson_johnson,fully_vaccinated,0,3,2310,0,NA,0.14,6.06,0,0.48,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-11,johnson_johnson,fully_vaccinated,1,4,3488,28.67,NA,0.14,4.01,20,0.63,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-12,johnson_johnson,fully_vaccinated,0,4,4750,0,NA,0.14,2.95,0,0.62,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-13,johnson_johnson,fully_vaccinated,0,4,6114,0,NA,0.14,2.29,0,0.62,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-14,johnson_johnson,fully_vaccinated,0,4,7518,0,NA,0.14,1.86,0,0.61,2.86,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-15,johnson_johnson,fully_vaccinated,0,4,8869,0,NA,0,0,0,0.61,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-16,johnson_johnson,fully_vaccinated,0,4,9650,0,NA,0,0,0,0.61,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-17,johnson_johnson,fully_vaccinated,0,4,9731,0,NA,0,0,0,0.6,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-18,johnson_johnson,fully_vaccinated,0,4,10781,0,NA,0,0,0,0.6,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-19,johnson_johnson,fully_vaccinated,0,4,11966,0,NA,0.14,1.17,0,0.59,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-20,johnson_johnson,fully_vaccinated,0,4,13439,0,NA,0.14,1.04,0,0.59,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-21,johnson_johnson,fully_vaccinated,0,4,14641,0,NA,0.14,0.96,0,0.59,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-22,johnson_johnson,fully_vaccinated,1,5,15939,6.27,NA,0.14,0.88,33.33,0.73,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-23,johnson_johnson,fully_vaccinated,0,5,16432,0,NA,0.14,0.85,0,0.72,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-24,johnson_johnson,fully_vaccinated,0,5,16456,0,NA,0.14,0.85,0,0.71,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-25,johnson_johnson,fully_vaccinated,0,5,17235,0,NA,0.14,0.81,0,0.71,4.76,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-26,johnson_johnson,fully_vaccinated,0,5,18082,0,NA,0,0,0,0.7,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
2021-10-27,johnson_johnson,fully_vaccinated,0,5,19015,0,NA,0,0,0,0.7,0,CHFL,COVID19Hosp,vaccine,intermediate,2021-11-03_07-53-32
