nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,SG,202142,7525,1248,6277,502648,16.6,6.500000000000002,11.8,1,100,514504,1462.57,97695.64,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,272,52.86,3.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,SH,202142,832,92,740,86271,11.1,2.799999999999999,8.2,1,100,83107,1001.12,103807.14,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,63,75.81,8.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,SO,202142,6446,235,6211,377850,3.6,2,6.6,1,100,277462,2323.2,136180.81,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,-158,-56.95,-2.4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,SZ,202142,2802,357,2445,170923,12.7,1.8999999999999986,10.2,1,100,162157,1727.96,105405.87,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,292,180.08,11.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,TG,202142,4196,395,3801,280140,9.4,3.3000000000000007,9.7,1,100,282909,1483.16,99021.24,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,11,3.89,0.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,TI,202142,4734,157,4577,421443,3.3,0.3999999999999999,8.7,1,100,350986,1348.77,120074.02,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,8,2.28,0.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,UR,202142,3183,51,3132,83809,1.6,-2.1999999999999997,5.1,1,100,36819,8644.99,227624.32,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,1195,3245.6,60.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,VD,202142,14983,819,14164,1199975,5.5,1.5,8.5,1,100,814762,1838.94,147279.21,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,-2822,-346.36,-15.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,VS,202142,5574,310,5264,426562,5.6,1.8999999999999995,10.4,1,100,348503,1599.41,122398.37,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,-1787,-512.77,-24.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,ZG,202142,3303,209,3094,220648,6.3,4,5.3,1,100,128794,2564.56,171318.54,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,-61,-47.36,-1.8,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,ZH,202142,21621,1479,20142,2048382,6.8,2.5999999999999996,7.6,1,100,1553423,1391.83,131862.47,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-42,-3004,-193.38,-12.2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
all,AG,202143,10491,833,9658,754631,7.9,1.9000000000000004,8.6,1,100,694072,1511.51,108725.18,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,130,18.73,1.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202143,290,92,198,21541,31.7,0,10,1,100,16293,1779.91,132210.15,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,41,251.65,16.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202143,928,212,716,52736,22.8,-0.5999999999999979,11,1,100,55309,1677.85,95347.95,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,95,171.77,11.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202143,19894,1388,18506,1171244,7,1.5,7.4,1,100,1043132,1907.14,112281.48,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,2910,278.97,17.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202143,12232,426,11806,450571,3.5,1.1,5.4,1,100,290969,4203.88,154851.89,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,1410,484.58,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202143,9782,251,9531,380909,2.6,0.7000000000000002,4.6,1,100,196735,4972.17,193615.27,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,858,436.12,9.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202143,1106,45,1061,73172,4.1,0.8999999999999995,5.3,1,100,39055,2831.9,187356.29,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-143,-366.15,-11.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202143,6147,376,5771,381904,6.1,-0.10000000000000053,10.2,1,100,325496,1888.5,117329.86,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-613,-188.33,-9.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202143,12625,694,11931,958030,5.5,1.5,8.5,1,100,506343,2493.37,189205.74,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-4629,-914.2,-26.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202143,901,77,824,48564,8.5,-1,9.4,1,100,40851,2205.58,118880.81,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,236,577.71,35.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202143,4190,499,3691,350402,11.9,2,5.5,1,100,200096,2093.99,175116.94,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,950,474.77,29.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202143,610,48,562,71199,7.9,1.3000000000000007,12.5,1,100,73709,827.58,96594.72,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-82,-111.25,-11.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202143,6848,657,6191,418397,9.6,1.5,9.8,1,100,416347,1644.78,100492.38,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,23,5.52,0.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202143,1941,142,1799,211521,7.3,-1.0000000000000009,10,1,100,175894,1103.51,120254.81,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-42,-23.87,-2.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202143,3061,221,2840,60826,7.2,4,6.3,1,100,43520,7033.55,139765.62,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,271,622.7,9.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202143,1088,111,977,42694,10.2,-3.200000000000001,10.3,1,100,38108,2855.04,112034.22,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,1,2.62,0.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202143,8735,1485,7250,511383,17,0.3999999999999986,11.9,1,100,514504,1697.75,99393.4,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,1210,235.18,16.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202143,1006,135,871,87277,13.4,2.3000000000000007,8.2,1,100,83107,1210.49,105017.63,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,174,209.37,20.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202143,8390,312,8078,386240,3.7,0.10000000000000009,6.5,1,100,277462,3023.84,139204.65,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,1944,700.64,30.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202143,3048,590,2458,173971,19.4,6.699999999999999,10.4,1,100,162157,1879.66,107285.53,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,246,151.7,8.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202143,4728,605,4123,284868,12.8,3.4000000000000004,9.7,1,100,282909,1671.21,100692.45,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,532,188.05,12.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202143,5920,194,5726,427363,3.3,0,8.6,1,100,350986,1686.68,121760.7,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,1186,337.91,25.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202143,3782,59,3723,87591,1.6,0,5,1,100,36819,10271.87,237896.19,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,599,1626.88,18.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202143,13370,881,12489,1213345,6.6,1.0999999999999996,8.5,1,100,814762,1640.97,148920.18,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,-1613,-197.97,-10.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202143,5933,399,5534,432495,6.7,1.1000000000000005,10.4,1,100,348503,1702.42,124100.8,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,359,103.01,6.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202143,3738,225,3513,224386,6,-0.2999999999999998,5.3,1,100,128794,2902.31,174220.85,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,435,337.75,13.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202143,24327,2102,22225,2072709,8.6,1.7999999999999998,7.6,1,100,1553423,1566.03,133428.5,COVID19Test,,2021-11-03_07-53-32,isoweek,2021-43,2706,174.2,12.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-10,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-11,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-12,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-13,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-14,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-15,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-16,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-17,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH02,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895693,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH03,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181776,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH04,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1553423,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH05,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1193069,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH06,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,825745,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH07,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,350986,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-18,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
all,CH01,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1669608,NA,NA,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-19,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
